@kinoybear,12/27/2014,Diguyur Hujan Sejak Malam  Jakarta Dikepung Banjir http://metrotvn.ws/A337253? via @metro_tv,3,,,
@Dukungan_FPI,12/27/2014,JAKARTA BANJIR  METRO TV PURA-PURA GAK TAU\n\nTak Liput Banjir Jakarta  Metro TV Dibanjiri Sindiran Netizen\n\nMau... http://fb.me/1sCWWmypN?,1,,,
@Febriefs,12/27/2014,#suara BPBD: Jakarta Siap Hadapi Ancaman Banjir: \n Curah hujan akan terus tinggi dalam beberapa har... http://bit.ly/1Ew8ply? miko12_,2,,,
@berita_rmol,12/27/2014,Cara Terbaik Hindarkan Banjir: Dinas Kebersihan DKI Jakarta mengkampanyekan Gerakan Jangan Buang Sampah Sembar... http://bit.ly/1t9UyqJ?,2,,,
@mangii_,12/27/2014,Kenapa Jakarta banjir pada nyari Ahok? Harusnya kita jaga lingkungan & siap2 diri dari dulu. Bencana koq nyalahin orang..!?,2,,,
@SesukaGue68,12/27/2014,"RT""@SangPemburu99: >>>""@ghazwanie: klo metro tipu gak mau ngeliput banjir di jakarta sini ke #sangatta aja  udah mulai banjir nih..""""",2,,,
@danieelst,12/27/2014,Konyan musti banjir @Anjani202: Bersiap Februari BPBD: Jakarta Siap Hadapi Ancaman Banjir http://bit.ly/1Ew4V2y?pic.twitter.com/WBQvFgZtgC,2,,,
@coekry85,12/27/2014,"G usah jauh2 min jakarta tu banjir noh liput sana ""@Metro_TV: Banjir Besar Melanda Sebagian Wilayah Malaysia http://metrotvn.ws/A337533?""",3,,,
@Agoezwinnia,12/27/2014,Kembali ke Jakarta  Jokowi akan merendam kakinya dan para jongoswi rame rame mnum air banjir spy dpt berkah banjir cc @PedomanNEWS@fadjroeL,2,,,
@suaradotcom,12/27/2014,BPBD: Jakarta Siap Hadapi Ancaman Banjir http://bit.ly/1Ew4V2y?pic.twitter.com/D4eMsQUB4I,3,,,
@drhandri,12/27/2014,"Termasuk #banjir #genangan nya RT @elisa_jkt: Setiap sekali seminggu warga Jakarta diberi ilusi bahwa kota Jakarta itu untuk semua.""",2,,,
@Agoezwinnia,12/27/2014,"Cc@kurawa ""@mbelgedez: Di @Metro_TV ndak ada siaran banjir jakarta ?? Hello bigot @jokowi_do2 ??""Cc @PartaiSocmed",2,,,
@ariskalilis10,12/27/2014,Bndng aja bnjir @frans_surya: Good morning mr. President @jokowi_do2 .Apakah hari ini Jakarta sdh bebas banjir? pic.twitter.com/RicO2PXGKf,2,,,
@BillyFunky,12/27/2014,Siap2 libur karena #banjir  ??d??????????   BMKG: Hujan Merata Bakal Guyur Jakarta Sepekan Depan @cnnindonesiahttp://ln.is/www.cnnindonesia.com/8pmsS??,2,,,
@fadliramadhanil,12/27/2014,Di awal thun 2015 dan #banjirjakarta sprtiny akn mncapai puncak   jga akan ditentukan satu org negarawan sebagai hakim konstitusi yg bru,2,,,
@ariskalilis10,12/27/2014,Dari dulu jkt jg udh banjir  norak bnr lu :-P @sarmi41411706: Apakah @Metro_TV sudah tahu kalo jakarta banjir..?? @PintarPolitik,2,,,
@IzulV3,12/27/2014,Media corong RT @ZackyMadridista: ???Tak Liput BANJIR JAKARTA  @Metro_TV dibully ... http://m.tmi.me/1eV8kg?,2,,,
@fadliramadhanil,12/27/2014,Ditengah banjir Jakarta yg akan mncapai puncaknya  bersiap jga utk penentuan apakh Perpou Pilkada akan diterima a/ ditolak DPR,2,,,
@StevenChandra,12/27/2014,Mau mijit pun batal karena banjir dimana2  jadi banyakin tidur aja de hari ini  (at DKI Jakarta) [pic] ? https://path.com/p/1ztfYa?,3,,,
@jokowiclub,12/27/2014,Fendiez:     @PartaiSocmed_mngkin banjir jakarta skrang lg d'urusin sama Metro TiVu  hahaha  http://goo.gl/LRcKnc?,2,,,
@frans_surya,12/27/2014,Good morning mr. President @jokowi_do2 .Apakah hari ini Jakarta sdh bebas banjir? pic.twitter.com/h8SSJCYBLv,2,,,
@kerjacerdas,12/27/2014,@ZackyMadridista: ???Tak Liput BANJIR JAKARTA  @Metro_TV dibully netizen??? https://twitter.com/ZackyMadridista/status/548999155415146496/photo/1pic.twitter.com/3lz9hlpGXA? @PutraNababan @flidwina @andinieffendi,2,,,
@JohanOfficial_,12/27/2014,jaman dulu waktu kampanye  sekarang? >>> Jakarta Banjir  Jokowi Salahkan Pemerintah Pusat http://okz.me/lvpY?,2,,,
@adillaoktav,12/27/2014,"=))""@aldiPrakosa_: Look dad  you\'re the best one\\=D/""@VIVAnews: VIDEO: Cara Wagub Djarot Tanggulangi Banjir Jakarta http://dlvr.it/7tzgRt? h",2,,,
@Annisarzk_,12/27/2014,Asikkk ke Jakarta liat banjir dongg?,2,,,
@nurrulwidya,12/27/2014,Kayanya Jakarta udah bebas banjir banget ya  tinggal genangan air saja  tersisa Bandung&Aceh saja yang banyak masuk berita tv.,3,,,
@jetsilvers,12/27/2014,"Metrotipu LOL""@dizzanPiaggio: Banjir jakarta ko ga di sebut2 .? ""Banjir Meluas  132 Ribu Warga Malaysia Dievakuasi http://ht.ly/GtlvN?""""",3,,,
@kr2ztal,12/27/2014,Wagub DKI Jakarta Tinjau Lokasi Banjir Kampung Pulo: Wakil Gubernur DKI Jakarta  Djarot Saiful Hidayat langsun... http://bit.ly/1HQz1Kv?,2,,,
@Berita9TV,12/27/2014,#VenzTime Wakil Gubernur DKI Jakarta  Djarot Saiful Hidayat langsung meninjau lokasi banjir di permukiman Kamp... http://bit.ly/1HQyZlG?,2,,,
@dizzanPiaggio,12/27/2014,"Banjir jakarta ko ga di sebut2 .? ""@Metro_TV: Banjir Meluas  132 Ribu Warga Malaysia Dievakuasi http://ht.ly/GtlvN?""",3,,,
@ndorokakung,12/27/2014,Siaga.... Begini banjir kiriman masuk Jakarta pagi ini http://a.msn.com/r/2/BBhfbvv?m=id-id&a=1??,2,,,
@Charless_Daniel,12/27/2014,Tak Berani Liput Banjir Jakarta  Metro TV di ?Serbu? Netizen: Banjir yang terjadi di Jakarta hari ini  Sabtu  ... http://bit.ly/1EvXlEY?,2,,,
@sang_pembaharu,12/27/2014,Mereka bercerita banjir jakarta tapi bisu soal banjir menahun lumpur lapindo banjir bandung  ganjilnya mereka mengaku pejuang kebenaran..,2,,,
@Ryanasink,12/27/2014,"Banjir deh ""@detikcom: Sedia Payung  Hujan Diprediksi Guyur Jakarta dari Pagi Sampai Malam http://de.tk/6YfXIv?""",2,,,
@JanakaLinglung,12/27/2014,"Banjir sllu lekat dg macet d Jkt RT @maspiyungan: ""@angulon4wide: Jakarta baru adlh saat macet bingits dan kita ga berani nyalahin ahok.""",2,,,
@JanakaLinglung,12/27/2014,Banjir banjir RT @CNNindonesia: BMKG Hujan Merata Bakal Guyur Jakarta Sepekan Depan http://cnn.id/20799?,2,,,
@KangBujhel,12/27/2014,Cm genangan air @miatonya: Kl banjir Jakarta min? @Metro_TV: Pres Jkw Minta Kbakaran Psar Klewer Sgera Dslesaikn  @PintarPolitik,3,,,
@dpcpkspancoran,12/27/2014,Lenong ?Betawi? Keliling Menghibur Warga Daerah Banjir Rawajati - PKS DPC Pancoran - Jakarta Selatan http://pks-dpcpancoran.blogspot.com/2014/12/lenong-betawi-keliling-menghibur-warga.html??,2,,,
@samusafir,12/27/2014,Pagiiiiii @ayahbiseks banjir gak jakarta?hehe,2,,,
@nikofiandri,12/27/2014,ayo siapa lagi yg disalahin banjir sekarang di Jakarta. Bogor? Tangerang? Kebanyakan marah n ngotot  abis deh energi positifnya.,2,,,
@gusma_elan,12/27/2014,Hebat Jakarta bebas banjir Dan macet. Bukti Kerja keras ahok jokowi @pintarpolitik,2,,,
@tondowi,12/27/2014,Gak spt biasanya @Metro_TV enggan siarkan banjir di jakarta  dikiranya masa kampanye pilpres masih berlangsung jaga citra mantan gub dki...,2,,,
@IMS_NET,12/27/2014,Banjir yang melanda Jalan Jenderal Sudirman  kota Serang membuat arus kendaraan dari Jakarta ke Merak tersendat pic.twitter.com/6gwUBy7E9Q,2,,,
@dianria_sumbaga,12/27/2014,Kelantan FA Batal Hadapi Persija Jakarta Karena Banjir di Malaysia - http://Goal.com?http://m.goal.com/s/id-ID/news/7430682?CMPID=TWINO_141227_KelantanFABatalHadapiPersija??,3,,,
@TalungtikNews,12/27/2014,Lokasi Banjir di Jakarta Jelang 2015 - Talungtik News http://www.talungtik.com/895/lokasi-banjir-di-jakarta-jelang-2015/??,3,,,
@AHardjopranoto,12/27/2014,Jakarta dikepung banjir  metrotv blaass gak ada pemberitaan   tv macem apa ini.,2,,,
@Big_80S,12/27/2014,"Ha3.gong2 trus y""@ameliacantiik: Gpp kafir asal gak picik spt anjing aku :) ""@ardianasmar: RT @maspiyungan: Ahok Jakarta Banjir @derp313""",2,,,
@info_Jakarta,12/27/2014,Jakarta Utara Buat Pengungsi Banjir Rp 2 Miliar http://bit.ly/1BfLULE?,2,,,
@Teukssieyes,12/27/2014,Bogor hujan lagi men ! /saatnya ngaringkuk diselimut/ Jakarta awas banjir lagi,2,,,
@RezaWarihh,12/27/2014,Acuhkan banjir Jakarta Metro Tv dikecam netizen RT @Metro_TV: Golf dengan Obama PM Malaysia Dikecam ... http://tmi.me/1eV7Zf?,2,,,
@Ikademan_Yong,12/27/2014,Dua tahun lbh Jakarta dipimpin Jkw-Ahok  namun banjir dan macet msh terjadi. Adakah fans mrk sadar akan hal ini? #diingkari? @PintarPolitik,2,,,
@InfoCirebonCity,12/27/2014,Jakarta Utara Buat Pengungsi Banjir Rp 2 Miliar http://bit.ly/1BfK2T4?,2,,,
@cingendin,12/27/2014,"Ciee..... jakarta mah g pnah di britain d dipesen y @Metro_TV: Banjir Meluas  132 Ribu Warga Malaysia Dievakuasi http://ht.ly/GtlwH?""",3,,,
@masruroh714,12/27/2014,Solusi mengatasi banjir jakarta adalah menutup tempat tempat maksiat,2,,,
@PKSWijayaKusuma,12/27/2014,Jakarta Dikepung Banjir. Ini semua karena salah siapa? Jgn bilang krn Foke lagi ya. http://republika.co.id/r/nh8phl?,3,,,
@wahyuyuha_,12/27/2014,"Jakarta dari kmaren"" banjir  ehh si Metro Mini beritain banjir Bandung terus.. Padahal kantornya d JKT sendiri B-)",2,,,
@ErabaruNet,12/27/2014,Diguyur Hujan Lebat  Kawasan Jakarta Dilanda Banjir http://dlvr.it/7xgYH6?,3,,,
@andraveda,12/27/2014,Aing jg udh prediksi RT @KompasTV: Wagub Djarot Sudah Prediksi Banjir di Jakarta Akhir Tahun http://goo.gl/G06hs2?,2,,,
@jokowiclub,12/27/2014,Video Jakarta Utara Buat Pengungsi Banjir Rp 2 Miliar  http://goo.gl/190FSq?,2,,,
@Berita9TV,12/27/2014,#VenzTime Suku Dinas Sosial Jakarta Utara memperkirakan ada 50 ribu pengungsi pada banjir tahun ini. http://bit.ly/1wSIIX7?,2,,,
@pandongs,12/27/2014,Diguyur Hujan Sejak Malam  Jakarta Dikepung Banjir http://ln.is/metrotvn.ws/cAWtU?? via @metro_tv,3,,,
@NadhyaRamadhan2,12/27/2014,Jakarta saja banjir  na soroako yang malah krisis air x_x,3,,,
@Jakarta_Today,12/27/2014,Jakarta Utara Buat Pengungsi Banjir Rp 2 Miliar - http://Tempo.co? http://bit.ly/1tpyVbN? #JakUt #Jakarta,2,,,
@MiaTaniaS,12/27/2014,Kalu banjir Jakarta  min? @Metro_TV: Presiden Jokowi Minta Kebakaran Pasar Klewer Segera Diselesaikan http://metrotvn.ws/A337501? @PintarPolitik,2,,,
@MiaTaniaS,12/27/2014,masak? @oni_pt: TVONE tak liput Lapindo @jalulambang: Metro tv sengaja tak liput banjir di jakarta @PintarPolitikpic.twitter.com/GSalepmcR3,2,,,
@lomboknews,12/27/2014,Akibat Banjir  14.276 Jiwa Mengungsi di Kabupaten Bandung: JAKARTA - Sudah 10 hari banjir menggenangi lima Kec... http://bit.ly/1HQ8Cfz?,2,,,
@lomboknews,12/27/2014,Tinggi Banjir di Kabupaten Bandung 1-3 Meter: JAKARTA ? Sampai sehari kemarin  Jum?at 26 Desember 2014  banjir... http://bit.ly/1HQ8BZk?,3,,,
@ibnupurna,12/27/2014,Menyedihkan! Hampir seluruh wilayah Daerah Khusus Ibukota (DKI) Jakarta dikepung banjir.  http://nasional.republika.co.id/berita/nasional/jabodetabek-nasional/14/12/27/nh8phl-jakarta-dikepung-banjir??,3,,,
@PuisiSelamat,12/27/2014,#Sabtu    Info Jakarta @infojekardah     :Sabtu Pagi  Jakarta Timur Banjir Lagi - http://Tempo.co?? http...  http://goo.gl/PGI95U?,3,,,
@jojo_supriyanto,12/27/2014,Jakarta d kepung banjir,3,,,
@jalulambang,12/27/2014,Metro tv sengaja tak liput banjir di jakarta TV pembela kebusukan @PintarPolitik http://www.pkspiyungan.org/2014/12/tak-liput-banjir-jakarta-metro-tv.html?m=1??,2,,,
@Berita9TV,12/27/2014,#VenzTime Wakil Gubernur DKI Jakarta  Djarot meminta para lurah dan camat di daerah banjir tidak egois dengan ... http://bit.ly/1HQ1Tm7?,2,,,
@AuIiaRahman,12/27/2014,Djarot 'Endus' Penjualan Bantuan Korban Banjir: Wakil Gubernur DKI Jakarta  Djarot meminta para lurah dan cama... http://bit.ly/1wSBBhC?,2,,,
@FolksWarehouse,12/27/2014,Main di jakarta aja sini RT @info_Jakarta: Karena Banjir  Kelantan Batalkan Ujicoba Kontra Persija http://bit.ly/1t8MKW0?,3,,,
@BATAX71,12/27/2014,Sudah musim hujan siap2 aksi Banjir Jakarta @andram0n @satyalulukk @fahmeejuljul @dhewkwekwek @aghniafadhlan @DindaAisy #RelawanTangguh,2,,,
@Jog_Jakarta,12/27/2014,Perpendek Liburan  PM Malaysia Segera Kunjungi Lokasi Banjir http://dlvr.it/7xf25g?,2,,,
@PuisiSelamat,12/27/2014,#Sabtu    Info Jakarta @infojekardah     :Sabtu Pagi  Jakarta Timur Banjir Lagi - http://Tempo.co?? http...  http://goo.gl/PGI95U?,3,,,
@PirdanPir,12/27/2014,@Metro_TV: [Populer] Diguyur Hujan Sejak Malam  Jakarta Dikepung Banjir http://metrotvn.ws/A337253? pic.twitter.com/hiuyJj72ZV,3,,,
@muhdamiri,12/27/2014,Tak Liput Banjir Jakarta  Metro TV Dibanjiri Sindiran Netizen | PIYUNGAN ONLINE http://fb.me/1udpGHdAh?,1,,,
@satyapartii3111,12/27/2014,Jakarta banjir ahok ngungsi kebabel!dasar cina tidak tanggung jawab namanya ahok :) pic.twitter.com/CTuzcvLn31,2,,,
@SipitNahh,12/27/2014,Kamu tau gak sih  kamu itu kaya Jakarta kalo lagi musim hujan. Bikin otakku ini macet total gara-gara banjir pikiran tentang kamu.,1,,,
@MiaTaniaS,12/27/2014,Kalu kt Joko sih salah pemerintah pusat bang @abangsunarya: Jakarta diterjang banjir. Ini salah siapa? @PintarPolitikpic.twitter.com/EPpl62I3ET,2,,,
@sesuluk,12/27/2014,Heheu banjir jakarta kok sepi-sepi aja.,2,,,
@PujiiLestaaarii,12/27/2014,Mudah2an gang harland and kelapa gading gak banjir amin.. (????) RT @info_Jakarta: Banjir Mulai Hantui Jakarta http://bit.ly/1HPDKMu?,2,,,
@info_Jakarta,12/27/2014,Banjir Mulai Hantui Jakarta http://bit.ly/1HPDKMu?,3,,,
@MiaTaniaS,12/27/2014,Kalu kab.Bandung udh mas @sarmi41411706: Apakah @Metro_TV sudah tahu kalo jakarta banjir ? @PintarPolitikpic.twitter.com/bXvNikDLsm,2,,,
@Widyarenee,12/27/2014,Lha..gw tau Banjir Kp pulo dll aja dr MetroTv. Semua ada @sarmi41411706: Apakah @Metro_TV sudah tahu kalo jakarta banjir..?? @PintarPolitik,2,,,
@riyadicasillas,12/27/2014,"Noh @PartaiSocmed @arifin_alif: Namanya jg AHOAX kelakuannya ya HOAX ""@maspiyungan: Katanya Ahok Siap Mati Untuk Jakarta  Eh Jakarta Banjir ",2,,,
@satyapartii3111,12/27/2014,ahok ngungsi dibabel jakarta dikepung banjir :),3,,,
@Him_NK,12/27/2014,SAVE Jakarta ya Allah! dr para IBLIS bertopeng HABIB @Dendee_ Jakarta Dikepung Banjir Dmn Gubernur Tandingan? @PintarPolitik @FahruroziIshaq,3,,,
@gusduri,12/27/2014,"@nnwirdani @maraenda: Suruh sdot ama jokowers@rmolco: Banjir Mulai Hantui Jakarta http://bit.ly/1EuLDdL?""@PintarPolitik""",3,,,
@caksub,12/27/2014,Jakarta Banjir  Pengamat: Ini Kesalahan Jokowi dan Ahok! http://dlvr.it/7xcTlc?,3,,,
@LialalaLand,12/27/2014,Blegug  banjir jakarta nyalahin pemda. Salahin diri sama otak lo sendiri. Kenapa buang sampah sembarangan? Kenapa nambah populasi mulu..,2,,,
@junali_balangko,12/27/2014,Hujan  Sejumlah Ruas Jalan di Jakarta Terendam Banjir http://fb.me/3KIDBTlvZ?,3,,,
@rahman_i,12/27/2014,"Bukan genangan ya om @MustofaNahra ? ""@Metro_TV: Banjir Kampung Pulo Jakarta Timur http://metrotvn.ws/A337467?""",3,,,
@nialleeer93,12/27/2014,@Aisyaahnrl: Di Jakarta banjir air  tapi di TL banjir UnguUnyu;D,2,,,
@KabarKarawaci,12/27/2014,Jakarta Masih Dikepung Banjir http://bit.ly/1HPDgFY?,3,,,
@AmazingIbu,12/27/2014,Banjir Mulai Hantui Jakarta: Dengan kondisi ini  siap-siap saja  Jakarta akan kembali dilanda banjir. Sayangny... http://bit.ly/1BfeVqF?,3,,,
@InformasiGarut,12/27/2014,Banjir Mulai Hantui Jakarta http://bit.ly/1Ev2htH?,3,,,
@CahWID_,12/27/2014,Jakarta banjir RT @Metro_TV: Pasar Klewer Solo Terbakar http://metrotvn.ws/A337433?pic.twitter.com/DFr26ZlGno,2,,,
@yogipratama17,12/27/2014,banjir di jakarta ? sudah seperti tradisi di setiap tahunnya.. berbagai cra telah d lakukan.. tpi hasilnya. ?  #DejavuIndonesia,2,,,
@Metro_TV,12/27/2014,Banjir Kampung Pulo Jakarta Timur http://metrotvn.ws/A337467?,3,,,
@rahwana_putra,12/27/2014,"Goblok tenan ?""@republikaonline: Jakarta Dikepung Banjir DMana Gubernur Tandingan? Ini Jawaban Djarot http://republika.co.id/r/nh934b? @PintarPolitik",3,,,
@info_Jakarta,12/27/2014,Banjir  Laga Persija Kontra Klub Malaysia Batal http://bit.ly/1zJ3aMd?,3,,,
@Upays251,12/27/2014,"Tidak bertanggung jawab @maspiyungan: Katanya Ahok Siap Mati Untuk Jakarta  Eh Jakarta Banjir  Ditinggal Mudik http://dlvr.it/7xWKdn?""",2,,,
@rahwana_putra,12/27/2014,Goblok yg dsalahn Gub.tndingan? @republikaonline: Jakarta Dikepung Banjir Di Mana Gubernur Tandingan? Cina keparat @basuki_btp kemana ?,3,,,
@bagusextreme,12/27/2014,"@FahruroziIshaq @republikaonline: Jakarta Dkepung Banjir DiMana Gubernur Tandingan? Ini Jawaban Djarot http://republika.co.id/r/nh934b?""#SolusiBanjir",3,,,
@Phaul_Stack,12/27/2014,"Ehh buseeeX_X""@rimaoctvn: Bandung sm jakarta ade abang jadi smsm banjir=))""@phaul_stack: @rimaoctvn bandung sii wooooo:p""""",2,,,
@azizppri21,12/27/2014,"Salah Prabowo! ""@Metro_TV: [Populer] Diguyur Hujan Sejak Malam  Jakarta Dikepung Banjir http://metrotvn.ws/A337253?"" @PintarPolitik",3,,,
@PuisiSelamat,12/27/2014,#Sabtu    Info Jakarta @infojekardah     :Sabtu Pagi  Jakarta Timur Banjir Lagi - http://Tempo.co?? http...  http://goo.gl/PGI95U?,3,,,
@abangsunarya,12/27/2014,Jakarta diterjang banjir. Ini salah siapa  ini dosa siapa? @PintarPolitik,3,,,
@JoyoIndoNews,12/27/2014,Police Out in Numbers as Jokowi Visits Papua ? The Jakarta Globe  By Banjir Ambarita  photo: Protesters outside... http://fb.me/1Hcnjyl36?,2,,,
@jokowiclub,12/27/2014,Video Jakarta Dikepung Banjir Di Mana Gubernur Tandingan? Ini Jawaban Djarot  http://goo.gl/zvGKew?,3,,,
@aan_vp,12/27/2014,@republikaonline: Jakarta Dikepung Banjir Di Mana Gubernur Tandingan? http://republika.co.id/r/nh934b?  tanya dia @Januisback  qqqq,3,,,
@republikaonline,12/27/2014,Jakarta Dikepung Banjir Di Mana Gubernur Tandingan? Ini Jawaban Djarot http://republika.co.id/r/nh934b?,3,,,
@totosmongi,12/27/2014,#JBluesInternet Banjir Mulai Hantui Jakarta http://bit.ly/1EuLDup? #BlusukanDuniaMaya,3,,,
@BeritaJKT,12/27/2014,Malaysia Diterjang Banjir  PM Najib Justru Main Golf di Amerika http://dlvr.it/7xbM4g? #Jakarta,3,,,
@emotniken,12/27/2014,"Daripada mubajir mending bersihin got aj RT ""@info_Jakarta: Karena Banjir  Kelantan Batalkan Ujicoba Kontra Persija http://bit.ly/1t8MKW0?""",2,,,
@imbangimedia,12/27/2014,Tak Liput #Banjir Jakarta  @Metro_TV  Dibanjiri Sindiran Netizen  http://www.pkspiyungan.org/2014/12/tak-liput-banjir-jakarta-metro-tv.html??pic.twitter.com/TZZhW2By0w,1,,,
@fariseko53,12/27/2014,Kemungkinan banjir di jakarta?tp gw di magelang sii jd no problem :D,2,,,
@JejakAnnas,12/27/2014,"Hadapi banjir tuh ""@Milisi_ID: @basuki_btp Siap Mati Untk Jakarta  Eh Jakarta Banjir  Ditinggal Mudik| @PintarPolitikpic.twitter.com/0eKArrzNAk",2,,,
@FahruroziIshaq,12/27/2014,Merakbal ente! RT @initialE: @FahruroziIshaq pindahin jakarta ke bogor bib..biar gantian kita yg ngirim banjir #solusibanjir,2,,,
@NovenStjK,12/27/2014,Apa kabar beb @FahruroziIshaq gmn nih banjir jakarta?,2,,,
@bangmis,12/27/2014,"kalo dilihat sebaran banjirnya  pemilihan kata ""dikepung"" cukup tepat... RT @didienAZHAR: Jakarta Dikepung Banjir http://nasional.republika.co.id/berita/nasional/jabodetabek-nasional/14/12/27/nh8phl-jakarta-dikepung-banjir??",3,,,
@Jog_Jakarta,12/27/2014,Wagub dan Ketua DPRD DKI Bahas Masalah Banjir di Rumah Ahok http://dlvr.it/7xb1Ft?,2,,,
@fadlan_007,12/27/2014,"Tol laut RT @BangUmar_: Khamsia koko Ahok  udah bikin banyak empang di betawi ""@rmolco: Banjir Mulai Hantui Jakarta http://bit.ly/1EuLDdL?""",3,,,
@B0GENS,12/27/2014,Berbahagialah warga Jakarta. Bila sebelum banjir datang mereka dapet nomor resi.,2,,,
@maraenda,12/27/2014,"Suruh sdot ama jokowers""@rmolco: Banjir Mulai Hantui Jakarta http://bit.ly/1EuLDdL?""@PintarPolitik",3,,,
@BangUmar_,12/27/2014,"Khamsia koko Ahok  udah bikin banyak empang di betawi ""@rmolco: Banjir Mulai Hantui Jakarta http://bit.ly/1EuLDdL?""",3,,,
@Hyskia,12/27/2014,Sekarang banjir dimana-mana  dan karena banjir juga @coldplay membatalkan konsernya di Jakarta beberap tahun lalu.,2,,,
@Berita9TV,12/27/2014,#VenzTime Ahok dan Djarot membahas banjir sampai perombakan pejabat DKI Jakarta. http://bit.ly/1vAnVU6?,2,,,
@FahruroziIshaq,12/27/2014,Ane persilahkan kpd warga untuk menyumbangkan ide solusi banjir jakarta. Trus mention ke ane pake hashtag #SolusiBanjir,2,,,
@BandrekBandung,12/27/2014,BNPB Desak Pemprov Revitalisasi DAS Citarum: http://REPUBLIKA.CO.ID?  JAKARTA -- Banjir yang kerap menggenangi K... http://bit.ly/1vAzvhM?,2,,,
@IndonesianNow,12/27/2014,MetroTV: [Populer] Diguyur Hujan Sejak Malam  Jakarta Dikepung Banjir http://metrotvn.ws/A337253?? http://gpon.co/klik?,3,,,
@aiie_nuraini,12/27/2014,Kangen sama mama & bapak udah seminggu di bandung gk bisa balik ke jakarta karna masih banjir? (at Aiie Room's) ? https://path.com/p/3cA5KQ?,2,,,
@info_Jakarta,12/27/2014,Karena Banjir  Kelantan Batalkan Ujicoba Kontra Persija http://bit.ly/1t8MKW0?,3,,,
@suwito08,12/27/2014,#BukanUrusanSaya lagi @rmolco: Banjir Mulai Hantui Jakarta http://dlvr.it/7xZ3MY?,3,,,
@Metro_TV,12/27/2014,[Populer] Ini Penyebab Banjir di Jakarta Versi Wagub Djarot http://metrotvn.ws/A337296?pic.twitter.com/MrDCggyonN,2,,,
@PuisiSelamat,12/27/2014,#Sabtu    Info Jakarta @infojekardah     :Sabtu Pagi  Jakarta Timur Banjir Lagi - http://Tempo.co?? http...  http://goo.gl/PGI95U?,3,,,
@SuciScoutSmyth,12/27/2014,Jakarta banjir hahaha sialan,3,,,
@abinksegeir,12/27/2014,"Alhamdulillaaah sin  RT @husin_noxs: Faedah donk banyak cucian ""@abinksegeir: All day long rainy.. Besok jakarta banjir.. ",2,,,
@mustafis,12/27/2014,"Yg kesian yg percaya  udah gitu milik dia pulak@maspiyungan: Katanya Ahok Siap Mati Untuk Jakarta  Eh Jakarta Banjir  Ditinggal Mudik""",2,,,
@ErabaruNet,12/27/2014,Diguyur Hujan Lebat  Kawasan Jakarta Dilanda Banjir http://dlvr.it/7xZSYY?,3,,,
@Febriefs,12/27/2014,#bolaindo Malaysia Banjir  Uji Coba Persija Kontra Kelantan FA Dibatalkan: Persija Jakarta... http://bit.ly/1BeT56S? #mentionjustfolback,3,,,
@DPP_GRI,12/27/2014,Wagub Djarot Sudah Prediksi Banjir di Jakarta Akhir Tahun http://goo.gl/G06hs2?,3,,,
@megaoctasari1,12/27/2014,Astafirullah banjir di mana2 -_- batu pahat dah  banjir  Aceh   Jakarta -_- sungguh jelas penyapaan mu di akhir tahun ini ya Allah,2,,,
@ENaszab,12/27/2014,Dimanggar ngerti ga?@dewiKQ5: Ahooookk...!!\nLoe tuh yeeh...!!! >>Jakarta Dikepung Banjir http://republika.co.id/r/nh8phl? @pintarpolitik @basuki_btp,3,,,
@NegeriJaya,12/27/2014,Jakarta Dikepung Banjir\nhttp://m.republika.co.id/berita/nasional/jabodetabek-nasional/14/12/27/nh8phl-jakarta-dikepung-banjir?? @Joe_solo_raya @jokowi_do2 @basuki_btp @mata_indigo @premansosmed @ratu_adil @bang_dw,3,,,
@radhont,12/27/2014,Reboisasi biar jakarta punya paru2 gub RT @FahruroziIshaq: Kampung Pulo terendam banjir. Tapi patung pancoran hanya cekikikan. Sungguh ~,3,,,
@HadiPareco,12/27/2014,Jakarta di Kepung Banjir Berita Terbaru Hari ini 27 Desember 2014: http://youtu.be/alY8aDRKxjQ?a? via @YouTube,3,,,
@assaff_koto,12/27/2014,Banjir Mulai Hantui Jakarta: Musim hujan sudah tiba. Badan Meteorologi  Klimatologi  dan Geofisika (BMKG) memp... http://bit.ly/1EuLDup?,3,,,
@rmolco,12/27/2014,Banjir Mulai Hantui Jakarta http://bit.ly/1EuLDdL?,3,,,
@ramakang64,12/27/2014,hehe jakarta tdk akan luput dr penyakit banjir@terkecuali jakarta di urug setengah tiang Monas@atau zona ibu kota dipindahkan@@@@@@@,2,,,
@ontal_ontel,12/27/2014,Hadapi Banjir  Wagub Djarot Minta Camat Stand By 24 Jam: Wakil Gubernur DKI Jakarta Djarot Saiful Hidayat memi... http://bit.ly/1EuJIGb?,2,,,
@winprakarsa,12/27/2014,"RT @faizalmunand: Media ampas lainnya ""@maspiyungan: Tak Liput Banjir Jakarta   @Metro_TV  Dibanjiri Sindiran Netizen...",1,,,
@DewiSuminarB,12/27/2014,Pak @basuki_btp   sebagai lulusan Teknik Geologi  akan lebih memahami solusi banjir  di Jakarta seperti artikel ini: http://finance.detik.com/read/2014/12/25/172724/2787400/1016/1/pakar-air-ini-ungkap-misteri-miringnya-menara-saidah-dan-banjir-jakarta??,2,,,
